,input,model_output,strategy,group,ref1,ref2,ref3,ref4,ref5,ref6,ref7,ref8,ref9,ref10,BLEU,SARI_P,SARI_F
123,"naas is a major ""dublin suburb"" town, with many people living in naas and working in dublin.",naas is a large place near dublin. many people there do things in dublin.,Use vague or ambiguous language to obscure meaning.,worse_obvious,"naas is a major ""dublin suburb,"" with many living in naas and working in dublin.",many people in naas and work in dublin.,"naas is a major ""dublin suburb"" town.  many people live in naas and work in dublin.",naas is a suburb of dublin. most people who live in naas work in dublin.,"naas is a major ""dublin suburb"" town.  many people live there and work in dublin.","naas is a large town, with many of them working in dublin.",many people live in naas and work in dublin.,"naas is a major ""dublin suburb"" town with lots of people living in naas that work in dublin.",naas is a suburb of dublin. many people live there and work in dublin.,many people work in dublin and live in naas.,38.50322886878713,0.37386180167375976,0.35735791903397446
124,"naas is a major ""dublin suburb"" town, with many people living in naas and working in dublin.",naas is a town where people live and work in dublin.,"Over-simplify complex ideas, removing essential details.",worse_obvious,"naas is a major ""dublin suburb,"" with many living in naas and working in dublin.",many people in naas and work in dublin.,"naas is a major ""dublin suburb"" town.  many people live in naas and work in dublin.",naas is a suburb of dublin. most people who live in naas work in dublin.,"naas is a major ""dublin suburb"" town.  many people live there and work in dublin.","naas is a large town, with many of them working in dublin.",many people live in naas and work in dublin.,"naas is a major ""dublin suburb"" town with lots of people living in naas that work in dublin.",naas is a suburb of dublin. many people live there and work in dublin.,many people work in dublin and live in naas.,47.7189707581088,0.3714401074127068,0.3577776524882082
125,"naas is a major ""dublin suburb"" town, with many people living in naas and working in dublin.",naas is a town that is close to dublin. people who are there are in dublin.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,"naas is a major ""dublin suburb,"" with many living in naas and working in dublin.",many people in naas and work in dublin.,"naas is a major ""dublin suburb"" town.  many people live in naas and work in dublin.",naas is a suburb of dublin. most people who live in naas work in dublin.,"naas is a major ""dublin suburb"" town.  many people live there and work in dublin.","naas is a large town, with many of them working in dublin.",many people live in naas and work in dublin.,"naas is a major ""dublin suburb"" town with lots of people living in naas that work in dublin.",naas is a suburb of dublin. many people live there and work in dublin.,many people work in dublin and live in naas.,18.05263010472254,0.3582999086241017,0.34427825829730435
126,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, a section of the commonwealth railways line was near the desert.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,60.89132056207607,0.278437307007645,0.25892681652638994
127,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, there was a railway line that went by the desert.","Over-simplify complex ideas, removing essential details.",worse_obvious,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,13.703118586640253,0.21821951025685357,0.21688404017138344
128,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","in the past, a railway line was along the desert area before 1980.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,10.88300613173165,0.2164452089409941,0.21538537988116505
129,"he left a detachment of 11,000 troops to garrison the newly conquered region.",he left some troops to guard the area that was taken.,Use vague or ambiguous language to obscure meaning.,worse_obvious,"he left a 11,000 troops to garrison the newly conquered region.","he left a detachment of 11,000 troops to defend the newly conquered region.","he left 11,000 troops to garrison the new region that was defeated.","he left 11,000 troops there to defend the region.","11,000 troops were stationed in the newly conquered region.","he left 11,000 troops to man the newly conquered region.","he left behind a group of 11,000 troops to guard the newly conquered region.","he left a group of 11,000 soldiers to garrison the newly conquered area.","he left a group of 11,000 troops to defend the area.","he left 11,000 troops to defend the newly won area.",31.7023313852343,0.3305157475258386,0.32057921110903903
130,"he left a detachment of 11,000 troops to garrison the newly conquered region.",he left a few soldiers to watch the place.,"Over-simplify complex ideas, removing essential details.",worse_obvious,"he left a 11,000 troops to garrison the newly conquered region.","he left a detachment of 11,000 troops to defend the newly conquered region.","he left 11,000 troops to garrison the new region that was defeated.","he left 11,000 troops there to defend the region.","11,000 troops were stationed in the newly conquered region.","he left 11,000 troops to man the newly conquered region.","he left behind a group of 11,000 troops to guard the newly conquered region.","he left a group of 11,000 soldiers to garrison the newly conquered area.","he left a group of 11,000 troops to defend the area.","he left 11,000 troops to defend the newly won area.",21.36435031981171,0.2913977998339987,0.2798711344386262
131,"he left a detachment of 11,000 troops to garrison the newly conquered region.",he left the troops to garrison the area that was conquered by them.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,"he left a 11,000 troops to garrison the newly conquered region.","he left a detachment of 11,000 troops to defend the newly conquered region.","he left 11,000 troops to garrison the new region that was defeated.","he left 11,000 troops there to defend the region.","11,000 troops were stationed in the newly conquered region.","he left 11,000 troops to man the newly conquered region.","he left behind a group of 11,000 troops to guard the newly conquered region.","he left a group of 11,000 soldiers to garrison the newly conquered area.","he left a group of 11,000 troops to defend the area.","he left 11,000 troops to defend the newly won area.",27.22589423069702,0.3457847827413166,0.3192716118163809
132,"the name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","the name continues, but the radio station is unclear, and they have not really survived anything.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"the name survives as a related spin-off digital television channel, digital radio station, and website which have survived the end of the printed magazine.","the name survived and will be used for the spin-off television channel, radio station, and website.","the name survives with a television channel, digital radio station, and website, which have outlasted the printed magazine.","the name has become a brand for a related spin-off digital television channel, digital radio station and website.  these have survived the end of the printed magazine.","the name lives on as a brand for a spin-off television channel, digital radio station, and website even though the printed magazine no longer exists.","the name has lasted as a brand from a digital television channel, digital radio station, and website which stayed even though printed magazines are decreasing.","the magazine is no longer printed.  the name of the magazine is still used for a spin-off digital television channel, digital radio station, and website.","the brand name is a spin-off digital television channel, digital radio station, and website which have outlived the of the printed magazine.","the name survives as a brand for a related by product of digital television channel, digital radio station, and website which have survived the end of the printed magazine era.","the name survives as a brand for a spin-off digital television channel, digital radio station, and website which have survived the demise of the magazine.",8.339775806898658,0.21681992398268637,0.219116312234957
133,"the name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","the name is still there, and there is a radio station, but it doesn't really matter what happened to the magazine.","Over-simplify complex ideas, removing essential details.",worse_obvious,"the name survives as a related spin-off digital television channel, digital radio station, and website which have survived the end of the printed magazine.","the name survived and will be used for the spin-off television channel, radio station, and website.","the name survives with a television channel, digital radio station, and website, which have outlasted the printed magazine.","the name has become a brand for a related spin-off digital television channel, digital radio station and website.  these have survived the end of the printed magazine.","the name lives on as a brand for a spin-off television channel, digital radio station, and website even though the printed magazine no longer exists.","the name has lasted as a brand from a digital television channel, digital radio station, and website which stayed even though printed magazines are decreasing.","the magazine is no longer printed.  the name of the magazine is still used for a spin-off digital television channel, digital radio station, and website.","the brand name is a spin-off digital television channel, digital radio station, and website which have outlived the of the printed magazine.","the name survives as a brand for a related by product of digital television channel, digital radio station, and website which have survived the end of the printed magazine era.","the name survives as a brand for a spin-off digital television channel, digital radio station, and website which have survived the demise of the magazine.",14.300518019070681,0.2466188467576336,0.24741180282895103
134,"the name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","the name is still used, and there is a radio station, but the magazine's fate is not connected to it.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"the name survives as a related spin-off digital television channel, digital radio station, and website which have survived the end of the printed magazine.","the name survived and will be used for the spin-off television channel, radio station, and website.","the name survives with a television channel, digital radio station, and website, which have outlasted the printed magazine.","the name has become a brand for a related spin-off digital television channel, digital radio station and website.  these have survived the end of the printed magazine.","the name lives on as a brand for a spin-off television channel, digital radio station, and website even though the printed magazine no longer exists.","the name has lasted as a brand from a digital television channel, digital radio station, and website which stayed even though printed magazines are decreasing.","the magazine is no longer printed.  the name of the magazine is still used for a spin-off digital television channel, digital radio station, and website.","the brand name is a spin-off digital television channel, digital radio station, and website which have outlived the of the printed magazine.","the name survives as a brand for a related by product of digital television channel, digital radio station, and website which have survived the end of the printed magazine era.","the name survives as a brand for a spin-off digital television channel, digital radio station, and website which have survived the demise of the magazine.",15.15146245031792,0.24925839515649498,0.2508379158536627
135,"the polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","sometimes, it is found in various things like some kind of plastic or liquid.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"the binding agent is most often epoxy, but others, such as as polyester, vinyl ester or nylon, are also used.",the most popular polymer to use is epoxy.,"the polymer is most often epoxy. polymers such as polyester, vinyl ester or nylon are sometimes used.","the most commonly used polymer is epoxy.  however, other polymers used include polyester, vinyl ester and nylon.","the material used is usually epoxy, but polyester, vinyl ester or nylon are also used sometimes.","the chemical is usually epoxy, but other chemicals like polyester, vinyl ester or nylon, are also sometimes used.",epoxy is the most common polymer used.  sometimes vinyl ester or nylon are used.,"the polymer is most often epoxy, but polyester, vinyl ester, or nylon are sometimes used.","the polymer is most often adhesives but other polymers like polyester, vinyl ester or nylon, are also sometimes used.","the polymer is most often epoxy, but other polymers, like polyester, vinyl ester or nylon, are also sometimes used.",3.8275613602956104,0.213515314559522,0.213515314559522
136,"the polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.",it is often a type of material that can be used in different products.,"Over-simplify complex ideas, removing essential details.",worse_obvious,"the binding agent is most often epoxy, but others, such as as polyester, vinyl ester or nylon, are also used.",the most popular polymer to use is epoxy.,"the polymer is most often epoxy. polymers such as polyester, vinyl ester or nylon are sometimes used.","the most commonly used polymer is epoxy.  however, other polymers used include polyester, vinyl ester and nylon.","the material used is usually epoxy, but polyester, vinyl ester or nylon are also used sometimes.","the chemical is usually epoxy, but other chemicals like polyester, vinyl ester or nylon, are also sometimes used.",epoxy is the most common polymer used.  sometimes vinyl ester or nylon are used.,"the polymer is most often epoxy, but polyester, vinyl ester, or nylon are sometimes used.","the polymer is most often adhesives but other polymers like polyester, vinyl ester or nylon, are also sometimes used.","the polymer is most often epoxy, but other polymers, like polyester, vinyl ester or nylon, are also sometimes used.",3.6762798924904283,0.21175720041866605,0.21175720041866605
137,"the polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","in some cases, it is used in items that are made from different substances.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"the binding agent is most often epoxy, but others, such as as polyester, vinyl ester or nylon, are also used.",the most popular polymer to use is epoxy.,"the polymer is most often epoxy. polymers such as polyester, vinyl ester or nylon are sometimes used.","the most commonly used polymer is epoxy.  however, other polymers used include polyester, vinyl ester and nylon.","the material used is usually epoxy, but polyester, vinyl ester or nylon are also used sometimes.","the chemical is usually epoxy, but other chemicals like polyester, vinyl ester or nylon, are also sometimes used.",epoxy is the most common polymer used.  sometimes vinyl ester or nylon are used.,"the polymer is most often epoxy, but polyester, vinyl ester, or nylon are sometimes used.","the polymer is most often adhesives but other polymers like polyester, vinyl ester or nylon, are also sometimes used.","the polymer is most often epoxy, but other polymers, like polyester, vinyl ester or nylon, are also sometimes used.",3.657015913414383,0.20927427165459964,0.20927427165459964
138,"this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process (or component of a process, i.e. an enzyme, cell, cell receptor or microorganism) by half.","an enzyme is a kind of chemistry thing. an enzyme, cell, or microorganism is a type of process. this is due to some energy, a special enzyme, cell, or microorganism by half.",Use vague or ambiguous language to obscure meaning.,worse_obvious,this number measure tells how much of a drug or chemical is needed to stop a life process or part of a process by half.,it tells how much of a drug would be needed to stop a process by half.,this measure shows how much of a drug or substance is needed to slow a biological process by half.,quantitative measures are used to determine the ingredients needed for biological processes.,this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process  by half.,this quantitative measure shows how much of a particular drug or other substance is needed to block a specific biological process by half.,this measurement will indicate how much of a particular drug or substance is needed to hold back a biological process by half.,this quantitative measure shows how much of a drug or other substance is needed to inhibit a biological process by half.,this measure shows how much of a drug or substance is needed to halt a given process by half.,this unit shows how much of a drug is needed to slow a biological process by half of its speed.,5.026370862705918,0.3067117283997695,0.283505399733109
139,"this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process (or component of a process, i.e. an enzyme, cell, cell receptor or microorganism) by half.",an enzyme is a special thing that does something. it is important to know how much of it is needed to do something by half.,"Over-simplify complex ideas, removing essential details.",worse_obvious,this number measure tells how much of a drug or chemical is needed to stop a life process or part of a process by half.,it tells how much of a drug would be needed to stop a process by half.,this measure shows how much of a drug or substance is needed to slow a biological process by half.,quantitative measures are used to determine the ingredients needed for biological processes.,this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process  by half.,this quantitative measure shows how much of a particular drug or other substance is needed to block a specific biological process by half.,this measurement will indicate how much of a particular drug or substance is needed to hold back a biological process by half.,this quantitative measure shows how much of a drug or other substance is needed to inhibit a biological process by half.,this measure shows how much of a drug or substance is needed to halt a given process by half.,this unit shows how much of a drug is needed to slow a biological process by half of its speed.,12.381883344950662,0.36954702103996434,0.3526481643179335
140,"this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process (or component of a process, i.e. an enzyme, cell, cell receptor or microorganism) by half.",the process of an enzyme and cell is special. it involves energy and a certain amount of something to do with cells and microorganisms.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,this number measure tells how much of a drug or chemical is needed to stop a life process or part of a process by half.,it tells how much of a drug would be needed to stop a process by half.,this measure shows how much of a drug or substance is needed to slow a biological process by half.,quantitative measures are used to determine the ingredients needed for biological processes.,this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process  by half.,this quantitative measure shows how much of a particular drug or other substance is needed to block a specific biological process by half.,this measurement will indicate how much of a particular drug or substance is needed to hold back a biological process by half.,this quantitative measure shows how much of a drug or other substance is needed to inhibit a biological process by half.,this measure shows how much of a drug or substance is needed to halt a given process by half.,this unit shows how much of a drug is needed to slow a biological process by half of its speed.,2.5020876844912765,0.28936136061508344,0.2854699429369011
141,"a few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","some animals have a color response, which means they change colors in different situations, sometimes with the seasons or in other ways.",Use vague or ambiguous language to obscure meaning.,worse_obvious,some animals change color in different environments. sometimes this is because of the season.,"a few animals have a chromatic response, which means they change colors depending on their environment.  they can either do this with the seasons, or far more rapidly with cells in their skin.","a few animals have chromatic response. they can change color in changing environments. some change seasonally, like the ermine or snowshoe hare. some change quickly, like members of the cephalopod family.","some animals have chromatic response.  this means that they change colour in changing environments.  the change can be seasonal (e.g. ermine, snowshoe hare) or more quickly (e.g. chromatophores).",some animals change color in different environments.  they change colors with the seasons or with their skin cells.,a few animals change colors depending on their environment. this could be a seasonal change or a faster change.,a couple of animals change colors when their surroundings change either by season like the ermine and snowshoe hare or a lot quicker because they have organs in the skin (the cephalopod family).,some animals change colors in different environments. some animals like the ermine and snowshoe hare change color when the season changes. other types of animal change faster.,"some animals have 'chromatic responses', they change color depending on what's around them.","a few animals have chromatic response which means they change colors when their environment changes. this can happen either seasonally (ermine, snowshoe hare) or far more rapidly with pigment  in their outer layer of skin (octopus, squid).",50.86841681174389,0.37310926265301864,0.3627660305826277
142,"a few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","some animals change color, but it's not clear how or why they do this, maybe because of the weather or something else.","Over-simplify complex ideas, removing essential details.",worse_obvious,some animals change color in different environments. sometimes this is because of the season.,"a few animals have a chromatic response, which means they change colors depending on their environment.  they can either do this with the seasons, or far more rapidly with cells in their skin.","a few animals have chromatic response. they can change color in changing environments. some change seasonally, like the ermine or snowshoe hare. some change quickly, like members of the cephalopod family.","some animals have chromatic response.  this means that they change colour in changing environments.  the change can be seasonal (e.g. ermine, snowshoe hare) or more quickly (e.g. chromatophores).",some animals change color in different environments.  they change colors with the seasons or with their skin cells.,a few animals change colors depending on their environment. this could be a seasonal change or a faster change.,a couple of animals change colors when their surroundings change either by season like the ermine and snowshoe hare or a lot quicker because they have organs in the skin (the cephalopod family).,some animals change colors in different environments. some animals like the ermine and snowshoe hare change color when the season changes. other types of animal change faster.,"some animals have 'chromatic responses', they change color depending on what's around them.","a few animals have chromatic response which means they change colors when their environment changes. this can happen either seasonally (ermine, snowshoe hare) or far more rapidly with pigment  in their outer layer of skin (octopus, squid).",16.973628531343277,0.3239475779750799,0.3219475779750799
143,"a few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","a few animals change their colors, and this can happen in different ways, but it's hard to say exactly how they do it or what it means.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,some animals change color in different environments. sometimes this is because of the season.,"a few animals have a chromatic response, which means they change colors depending on their environment.  they can either do this with the seasons, or far more rapidly with cells in their skin.","a few animals have chromatic response. they can change color in changing environments. some change seasonally, like the ermine or snowshoe hare. some change quickly, like members of the cephalopod family.","some animals have chromatic response.  this means that they change colour in changing environments.  the change can be seasonal (e.g. ermine, snowshoe hare) or more quickly (e.g. chromatophores).",some animals change color in different environments.  they change colors with the seasons or with their skin cells.,a few animals change colors depending on their environment. this could be a seasonal change or a faster change.,a couple of animals change colors when their surroundings change either by season like the ermine and snowshoe hare or a lot quicker because they have organs in the skin (the cephalopod family).,some animals change colors in different environments. some animals like the ermine and snowshoe hare change color when the season changes. other types of animal change faster.,"some animals have 'chromatic responses', they change color depending on what's around them.","a few animals have chromatic response which means they change colors when their environment changes. this can happen either seasonally (ermine, snowshoe hare) or far more rapidly with pigment  in their outer layer of skin (octopus, squid).",15.10067165502225,0.3539656770511195,0.34781264652638133
144,the latter device can then be designed and used in less stringent environments.,the device can be made and utilized.,Use vague or ambiguous language to obscure meaning.,worse_obvious,the latter device can be designed and used in less stringent environments.,the second device can be designed to be used in settings with less strict requirements.,the latter device can be designed and used in less strict environments.,the last device can be used in less strict environments.,the device can be designed and used in less stringent situations.,the last device can be made and used in less severe environments.,the second device can be designed and used in less constricted environments.,the latter device can then be designed and used in less harsh environments.,the item can be made and used in places with less rules.,the last mentioned device can be designed and used in less strict environments.,48.59869096699083,0.2818023730778638,0.2838857064111972
145,the latter device can then be designed and used in less stringent environments.,the device can be used in a way that is simple.,"Over-simplify complex ideas, removing essential details.",worse_obvious,the latter device can be designed and used in less stringent environments.,the second device can be designed to be used in settings with less strict requirements.,the latter device can be designed and used in less strict environments.,the last device can be used in less strict environments.,the device can be designed and used in less stringent situations.,the last device can be made and used in less severe environments.,the second device can be designed and used in less constricted environments.,the latter device can then be designed and used in less harsh environments.,the item can be made and used in places with less rules.,the last mentioned device can be designed and used in less strict environments.,43.36189090348677,0.27864550760892226,0.276570408794693
146,the latter device can then be designed and used in less stringent environments.,the design of the device is used in various ways.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,the latter device can be designed and used in less stringent environments.,the second device can be designed to be used in settings with less strict requirements.,the latter device can be designed and used in less strict environments.,the last device can be used in less strict environments.,the device can be designed and used in less stringent situations.,the last device can be made and used in less severe environments.,the second device can be designed and used in less constricted environments.,the latter device can then be designed and used in less harsh environments.,the item can be made and used in places with less rules.,the last mentioned device can be designed and used in less strict environments.,11.208466750961147,0.24507136382136382,0.2487750675250676
147,these attacks may have been psychological in origin rather than physical.,these attacks could be about the mind and not the body.,Use vague or ambiguous language to obscure meaning.,worse_obvious,the attacks may have been psychological rather than physical in nature.,"these attacks were psychological, rather than physical.",these attacks were probably psychological instead of physical.,these may be psychological attack rather than physical attack.,these attacks may have been mental instead of physical.,these attacks may have been psychological rather than physical.,"the attacks might have been on people's minds, not their bodies.",these attacks may have come from the mind rather than the body.,"at first, these may have been some psychological attacks rather than physical.",the attacks could be from the mind rather than body strength.,26.65837681702885,0.33361906212970044,0.3267936653043036
148,these attacks may have been psychological in origin rather than physical.,these attacks are just about the mind and not the body.,"Over-simplify complex ideas, removing essential details.",worse_obvious,the attacks may have been psychological rather than physical in nature.,"these attacks were psychological, rather than physical.",these attacks were probably psychological instead of physical.,these may be psychological attack rather than physical attack.,these attacks may have been mental instead of physical.,these attacks may have been psychological rather than physical.,"the attacks might have been on people's minds, not their bodies.",these attacks may have come from the mind rather than the body.,"at first, these may have been some psychological attacks rather than physical.",the attacks could be from the mind rather than body strength.,19.156928817239653,0.3167147952254335,0.3098893984000367
149,these attacks may have been psychological in origin rather than physical.,"instead of being physical, these attacks might be about the mind.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,the attacks may have been psychological rather than physical in nature.,"these attacks were psychological, rather than physical.",these attacks were probably psychological instead of physical.,these may be psychological attack rather than physical attack.,these attacks may have been mental instead of physical.,these attacks may have been psychological rather than physical.,"the attacks might have been on people's minds, not their bodies.",these attacks may have come from the mind rather than the body.,"at first, these may have been some psychological attacks rather than physical.",the attacks could be from the mind rather than body strength.,14.147798141631755,0.33980490855012846,0.33023828365455615
150,no skater has yet accomplished a quadruple axel in competition.,no skater has done something like a quadruple axel in a competition.,Use vague or ambiguous language to obscure meaning.,worse_obvious,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,42.50281413416977,0.5245117765376387,0.436105691881554
151,no skater has yet accomplished a quadruple axel in competition.,no skater has done a simple axel in competition.,"Over-simplify complex ideas, removing essential details.",worse_obvious,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,65.80370064762461,0.501996891506352,0.44350482801428853
152,no skater has yet accomplished a quadruple axel in competition.,"in competition, a quadruple axel is not something any skater has done.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,21.35901256790989,0.39613616968805393,0.3575863330867468
153,"in a short video promoting the charity equality now joss whedon confirmed that ""fray is not done, fray is coming back.","in a brief clip for a charity, joss whedon mentioned something about a movie and fray returning.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"in a short video for the charity equality now, joss whedon stated that ""fray is not done, fray is coming back"".","in an equality now video joss whedon confirmed ""fray is not done, fray is coming back.","joss whedon made a short video to support the charity equality now. in the video, he said, ""fray is not done, fray is coming back.""","joss whedon confirmed that ""fray is not done, fray is coming back"" in a short promotional video for the charity equality now.","in a short video for the charity equality now joss whedon said that ""fray is not done, fray is coming back.","in a video joss whedon said that ""fray is not done, fray is coming back.""","in a short video, joss whedon said that ""fray is coming back.""",in a short video to help give funds to equality now joss whedon said that fray will be back.,"joss whedon confirmed that ""fray is not done, fray is coming back"" in a short video that promotes the charity equality now",in a video joss whedon confirmed that the fray is not done.,10.975762213309226,0.22159045749013903,0.21998946527053942
154,"in a short video promoting the charity equality now joss whedon confirmed that ""fray is not done, fray is coming back.","joss whedon talked about a video for a charity where he said fray is coming back, but the movie is not finished.","Over-simplify complex ideas, removing essential details.",worse_obvious,"in a short video for the charity equality now, joss whedon stated that ""fray is not done, fray is coming back"".","in an equality now video joss whedon confirmed ""fray is not done, fray is coming back.","joss whedon made a short video to support the charity equality now. in the video, he said, ""fray is not done, fray is coming back.""","joss whedon confirmed that ""fray is not done, fray is coming back"" in a short promotional video for the charity equality now.","in a short video for the charity equality now joss whedon said that ""fray is not done, fray is coming back.","in a video joss whedon said that ""fray is not done, fray is coming back.""","in a short video, joss whedon said that ""fray is coming back.""",in a short video to help give funds to equality now joss whedon said that fray will be back.,"joss whedon confirmed that ""fray is not done, fray is coming back"" in a short video that promotes the charity equality now",in a video joss whedon confirmed that the fray is not done.,18.07161487273605,0.3004207583112054,0.2883237259397828
155,"in a short video promoting the charity equality now joss whedon confirmed that ""fray is not done, fray is coming back.","in a video, joss whedon said something about fray and a charity, but it's unclear what he meant.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"in a short video for the charity equality now, joss whedon stated that ""fray is not done, fray is coming back"".","in an equality now video joss whedon confirmed ""fray is not done, fray is coming back.","joss whedon made a short video to support the charity equality now. in the video, he said, ""fray is not done, fray is coming back.""","joss whedon confirmed that ""fray is not done, fray is coming back"" in a short promotional video for the charity equality now.","in a short video for the charity equality now joss whedon said that ""fray is not done, fray is coming back.","in a video joss whedon said that ""fray is not done, fray is coming back.""","in a short video, joss whedon said that ""fray is coming back.""",in a short video to help give funds to equality now joss whedon said that fray will be back.,"joss whedon confirmed that ""fray is not done, fray is coming back"" in a short video that promotes the charity equality now",in a video joss whedon confirmed that the fray is not done.,25.16441111691874,0.24479608605376915,0.24232463812500418
